"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
1862866268,Contract,"Pennine Acute Hospitals NHS Trust",Awarded,2015-07-09T14:22:43Z,"Mobile MRI Scanning Service","The purpose of this tender exercise is select a provider to provide a high quality, timely, accurate and reliable mobile MRI scanning service between 0800 and 2000 hours, for up to 7 days per week",,,"North West","85150000 ","Andrew Burns",procurement.nm@pat.nhs.uk,"The Royal Oldham Hospital","Rochdale Road",Oldham,"OL1 2JH",UK,"0161 627 8274",https://www.supplying2nhs.com/procontract/healthservice/supplier.nsf,,"https://www.supplying2nhs.com/procontract/healthservice/supplier.nsf/frm_opportunity?OpenForm&contract_id=CONTRACT-9TCK-PUCPKI ",,01/05/2015,30/04/2016,25/03/2015,NO,,No,No,No,Services,0,,08/07/2015,667000,"[InHealth|The Royal Oldham Hospital, Rochdale Road, Oldham, Lancashire, OL1 2JH|||No|No]",,01/05/2015,30/04/2016,"NotSpecified ",
SRFT-2018-LAN,Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2019-03-01T13:23:32Z,"Salford Royal NHS Foundation Trust","The purpose of this further competition exercise run on behalf of Salford Royal NHS Foundation Trust under Crown Commercial Services RM1045  Lot 2 - Local Connectivity Services, was to select a service provider whose provision of a Network Upgrade represented value for money, high quality service; combined with the ability to identify and implement service efficiencies across the Trust.",,,"North West","32410000 ","Andrew Burns",andrew.burns@pat.nhs.uk,"TRUST HEADQUARTERS",,MANCHESTER,M85RB,England,"0161 627 8274",,,,,01/03/2019,29/02/2024,11/01/2019,NO,,No,No,No,NotSpecified,5404183.59,,20/02/2019,5404183.59,"[Block Solutions Ltd|14 Shepherdess Walk
London 
N1 7LB|NONE||No|No]",,01/03/2019,29/02/2024,"CallOffFromFrameworkAgreement ",
"T18/07/RW6 ProContract Tender Ref: DN 422285",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2019-12-13T10:11:44Z,"Provision of Fire Alarm Systems Periodic Testing and Reactive Maintenance","The purpose of this OJEU compliant open tender exercise was to select a service provider whose provision of Fire Alarm Systems Periodic Testing and Reactive Maintenance represented value for money, high quality service; combined with the ability to identify and implement service efficiencies across the Trust.",,,"North West","31625200 ",,procurement.nm@pat.nhs.uk,"TRUST HEADQUARTERS",,MANCHESTER,M85RB,England,,,,,,28/11/2019,27/11/2024,19/08/2019,NO,,Yes,No,No,Services,247425.92,,11/11/2019,247425.92,"[TAILORED FIRE & SECURITY (MANCHESTER) LIMITED|Broadway Business Park
OLDHAM
Lancashire
OL9 9XB
GB|COMPANIES_HOUSE|05238431|No|No]","sarina needham",28/11/2019,27/11/2024,"OpenOJEU ",
"T18/02/RW6 (ProContract Ref: - DN385491)",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2019-06-12T10:15:06Z,"Provision of Funeral Services","The purpose of this OJEU compliant open tender exercise was to select a service provider whose provision of Funeral and related services represented value for money and a high quality service combined with the ability to identify and implement service efficiencies across the Trust.",,,"North West","98370000 ",,procurement.nm@pat.nhs.uk,"TRUST HEADQUARTERS",,MANCHESTER,M85RB,England,"0161 627 8274",,,,,01/04/2019,31/03/2022,15/02/2019,NO,,Yes,No,No,Services,28000,,26/03/2019,84000,"[Funeral Services Limited|One Angel Square
Manchester
M60 0AG|NONE||No|No]",,01/04/2019,31/03/2022,"OpenOJEU ",
"T18/06/RW6 (ProContract Project Ref: DN381167)",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2019-03-01T13:24:07Z,"Provision of an Audio/Visual Marketing Solution","The purpose of this open tender exercise was to select a service provider whose provision of an an Audio/Visual Marketing Solution  represented value for money, high quality service; combined with the ability to identify and implement service efficiencies across the Trust.",,,"North West","32320000 ","Andrew Burns",andrew.burns@pat.nhs.uk,"TRUST HEADQUARTERS",,MANCHESTER,M85RB,England,"0161 627 8274",,,,,01/03/2019,28/02/2022,07/01/2019,NO,,Yes,No,No,NotSpecified,42153.41,,28/02/2019,42153.41,"[Fusionware|Kemp House, 
160 City Road, 
London, 
EC1V 2NX|NONE||No|No]",,01/03/2019,28/02/2022,"OpenNonOJEU ",
"ProContract Ref: DN360600 (T18/03/RW6)",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2018-12-21T11:55:25Z,"Digestive Diseases","The purpose of this tender exercise was to select a service provider whose delivery of Lot 1 Endoscopy and Outpatient Services and Lot 2 Colorectal and General Surgery Outpatient Services would represent value for money, high quality service; combined with the ability to identify and implement service efficiencies across the Trust.

The contract period is for 2 years with an option to extend for a further 1 x 12 month period.

Indicative activity volumes were provided in the tender documentation, these figures and hence the estimated contract value may vary to meet the demands of the service.",,,"North West","85121251 ","Peter Hamilton",peter.hamilton@pat.nhs.uk,"The Pennine Acute Hospitals NHS Trust, Trust Headquarters,","North Manchester General Hospital, Delaunays Road, Crumpsall,",MANCHESTER,M85RB,England,01616561965,,,,"This procurement process was conducted under the ""Light touch regime"", governing ""social and other specific services"" as detailed in the Public Contracts Regulations 2015 (the Regulations) which are not subject to the full regime of the Regulations, but is instead governed by the Light touch regime contained within Chapter 3,Section 7 of the Regulations (Regulations 74 to 77).",16/11/2018,15/11/2020,14/09/2018,NO,,Yes,No,No,Services,1500000,,01/11/2018,1500000,"[ENDOCARE DIAGNOSTICS LTD|13 Watermead Sale
MANCHESTER
M33 3UX
GB|COMPANIES_HOUSE|11024723|Yes|No]",,16/11/2018,15/11/2020,"OpenOJEU ",
"BI - Azure Consultancy",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2020-03-11T11:11:23Z,"BI - Azure Consultancy","The awarded contract was to Support the design of Azure Data Platform Architecture to minimise ongoing revenue costs and to support the implementation of the new Azure Data Platform to defined policy and design and implement through any required app development.
",,,"North West","72600000 ",,procurement.nm@pat.nhs.uk,"Stott lane",,Salford,M68HD,England,,,,,,02/03/2020,01/03/2022,18/02/2020,NO,,Yes,No,No,Services,80000,,28/02/2020,80000,"[Aventius|4 Orchard Drive
Whittle le Woods
Chorley
Lancashire
PR6 7JZ
|NONE_OTHER||Yes|No]",,02/03/2020,01/03/2022,"CompetitiveQuotationNonOJEU ",
"T18/05/RW6 (ProContract Tender Ref: DN388044)",Contract,"The Pennine Acute Hospitals Nhs Trust",Awarded,2019-10-23T11:21:16Z,"Provision of British Sign Language Interpretation Services","The purpose of this OJEU compliant open tender exercise was to select a service provider whose provision of British Sign Language Interpretation Service represented value for money, high quality service; combined with the ability to identify and implement service efficiencies across the Northern Care Alliance.",,,"North West","79540000 ",,procurement.nm@pat.nhs.uk,"TRUST HEADQUARTERS",,MANCHESTER,M85RB,England,"0161 627 8274",,,,,01/09/2019,31/08/2022,24/02/2019,NO,,Yes,No,No,Services,500000,,31/08/2019,500000,"[Sign Solutions (SLIA) Ltd|Rectory court, 
Old Rectory Lane, 
Alvechurch
Birmingham
B48 7SX|NONE||Yes|No]",,01/09/2019,31/08/2022,"OpenOJEU ",
"EU-Supply Reference 20385",Contract,"NHS Shared Business Services",Awarded,2016-09-29T12:38:38Z,"The Provision of Direct Access Diagnostic Services on behalf of NHS Bury Clinical Commissioning Group","NHS Bury Clinical Commissioning Group commissioned a community based diagnostic service (and where applicable treatment services for Direct Access to Endoscopy) for patients 16 years and above who require interventions in relation to Direct Access To Endoscopy and Direct Access To MRI Service.

The Provision of Direct Access Diagnostic Services was split into the following Lots:-
•	Lot 1 - Direct Access To Endoscopy
•	Lot 2 - Direct Access To MRI Service",,,"North West","85000000 ","Rachael Frank",rachael_frank@nhs.net,"Halyard Court, Chandlars Point 33-35 Broadway,",,Salford,"M50 2UW",England,,,,,,07/09/2016,06/09/2020,22/07/2015,NO,,No,No,No,NotApplicable,0,,08/10/2015,0,"[Pennine Acute Hospitals NHS Trust|Pennine Acute Hospitals NHS Trust
North Manchester General Hospital
Delaunays Road
Manchester
M8 5RB|||No|No]",,07/09/2016,06/09/2020,"Restricted ",
"EU Supply Tender reference number - 20385",Contract,"NHS Shared Business Services",Awarded,2015-04-13T15:12:42Z,"The Provision of Direct Access Diagnostic Services on behalf of NHS Bury Clinical Commissioning Group","NHS Bury Clinical Commissioning Group (CCG) are inviting suitably qualified and experienced Providers to submit Pre-Qualification Questionnaire documents and, if invited, tenders for The Provision of Direct Access Diagnostic Services.",,,"North West","85000000 ","Rachael Frank",rachael_frank@nhs.net,"NHS Shared Business Services","Chandlers Point, 33-35 Broadway,",Salford,"M50 2UW",England,,https://uk.eu-supply.com/ctm/supplier/publictenders?B=UK,,,,01/12/2015,30/11/2020,14/05/2015,NO,,Yes,Yes,No,Services,0,,08/10/2015,0,"[Pennine Acute Hospitals NHS Trust|Pennine Acute Hospitals NHS Trust
North Manchester General Hospital
Delaunays Road
Manchester
M8 5RB|||No|No]",,01/02/2016,31/01/2021,"Restricted ",
