"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
BIP315776307,Contract,"Driver & Vehicle Licensing Agency",Awarded,2018-05-04T07:48:09Z,"PS/18/58 Hyper convergence support","2years SW Support and Maintenance for Dell and Nutanix hardware",,,Wales,"44316400 ",,jeremy.bunce@dvla.gsi.gov.uk,"Commercial Directorate, C2W","Longview Road",Swansea,"SA6 7JL",UK,+441792783887,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=315776307 ",,31/03/2018,30/03/2020,16/03/2018,NO,,Yes,No,No,Services,106966,,16/03/2018,106966.58,"[Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoore House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No]",,31/03/2018,30/03/2020,"Other ",
BIP315622679,Contract,"Driver & Vehicle Licensing Agency",Awarded,2018-05-03T11:24:13Z,"PS/18/58 Hyper convergence support","2years SW Support and Maintenance for Dell and Nutanix hardware",,,Wales,"44316400 ",,jeremy.bunce@dvla.gsi.gov.uk,"Commercial Directorate, C2W","Longview Road",Swansea,"SA6 7JL",UK,+441792783887,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=315622679 ",,31/03/2018,30/03/2020,16/03/2018,NO,,Yes,No,No,Services,106966,,16/03/2018,106966.58,"[Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoore House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No]",,31/03/2018,30/03/2020,"Other ",
BIP315315025,Contract,"Driver & Vehicle Licensing Agency",Awarded,2018-04-30T12:06:17Z,"PS/18/58 Hyper convergence support","2years SW Support and Maintenance for Dell and Nutanix hardware",,,Wales,"44316400 ",,jeremy.bunce@dvla.gsi.gov.uk,"Commercial Directorate, C2W","Longview Road",Swansea,"SA6 7JL",UK,+441792783887,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=315315025 ",,31/03/2018,30/03/2020,16/03/2018,NO,,Yes,No,No,Services,106966,,16/03/2018,106966.58,"[Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoore House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No]",,31/03/2018,30/03/2020,"Other ",
BIP308441855,Contract,"Driver & Vehicle Licensing Agency",Awarded,2018-03-22T10:55:49Z,"PS/18/58 Hyper convergence support","2years SW Support and Maintenance for Dell and Nutanix hardware",,,Wales,"44316400 ",,jeremy.bunce@dvla.gsi.gov.uk,"Commercial Directorate, C2W","Longview Road",Swansea,"SA6 7JL",UK,+441792783887,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=308441855 ",,31/03/2018,30/03/2020,16/03/2018,NO,,Yes,No,No,Services,106966,,16/03/2018,106966.58,"[Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoore House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No][Software Box Ltd|Eastmoor House
        Green Park Business Centre
        Goose Lane
        York
        YO611ET|NONE||No|No]",,31/03/2018,30/03/2020,"Other ",
"RM5164 SO8246",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-03-06T13:15:59Z,"Provision of Software and Maintenance","5.1	Standard base entry Clearswift support and maintenance .
•	24x7 service desk support, with weekend calls routed to on call engineers via a call logging service 
•	24x7 access to the Clearswift support portal for access to our knowledge base and extensive self-help resources 
•	First line (L1) application/product support for initial review and response to customer service requests and escalation of unresolved issues to technical support specialists 
•	Second line (L2) technical support through product specialists and subject matter experts for the provision of comprehensive diagnostic and root cause analysis and Incident resolution 
•	Third line (L3) escalation support through product development engineers for the provision of Problem resolution and corrective maintenance releases
•	Subscriptions to live service feeds providing protection from the latest threats, including anti-virus and spyware updates and the latest filter information from Clearswift’s world-leading URL database 
•	Entitlement to future, evolutionary upgrade releases for licensed products 
•	2 registered technical contacts per licensed instance of the Clearswift solution(s)

The licences include 
•	Kaspersky Virus Scanning 
•	Junk Email and Bulk Email Detection 
•	Malware Outbreak Detection 
•	ImageLogic 
•	PMM Portal",,,"Any region","48000000 ","Sarah Thomas",sarah.thomas@ccs.gsi.gov.uk,"Room 2Y92 Concept House","Newport Road",Newport,"NP10 8QQ",Wales,"01633 811612",,"Redacted Outcome Letter.pdf Appendix C Terms and Conditions Contract for Goods Redacted.pdf ",,,02/03/2015,20/03/2018,02/03/2015,NO,,Yes,Yes,No,Products,34480,,13/02/2015,34480,"[Software Box Ltd|East Moor House
Sutton on the Forest
York
YO61 1ET|||No|No][Software Box Ltd|East Moor House
Sutton on the Forest
York
YO61 1ET|||No|No][Software Box Ltd|East Moor House
Sutton on the Forest
York
YO61 1ET|||No|No]",,20/02/2015,20/03/2018,"Open ",
"RM5346 SO-8933",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-04-09T12:10:34Z,"RM5346 SO-8933 Procurement of Exonaut Software","Exonaut Readiness Solution software package including the following modules and number of users:
EXONAUT TDE v10 (licence x 1-25 concurrent users)
EXONAUT TEM v10 (licence x 1-25 concurrent users)
EXONAUT OBS v10 (licence x 1-25 concurrent users)
EXONAUT CPM v10 (licence x 1-25 concurrent users)

Services and Support to provide the following:
Implementation of solution (start- up price to include expenses and number of days required).
Training of CERT UK users – this will need to be delivered at CERT UK’s central London office.  We are seeking training for approximately 8 Super Users and up to 20 standard users.  CERT UK would also be interested in “train the trainer” training for the Super Users.
Technical Support Helpdesk and Online support options for 4 years at a fixed rate per year.
Provision of up to 3 Exercise bundles to comprise consultant-support for CERT-UK in developing and delivering exercises (4 consultant days per exercise, including travel, subsistence and expenses).
Free upgrades of software for all modules based on purchase of perpetual licences.",,,"Any region","48000000 ",,spot.buying@ccs.gsi.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"Outcome Letter - Redacted.pdf Contract - Redacted.pdf ",,,03/04/2015,02/04/2019,13/03/2015,NO,,Yes,No,No,Products,173680,,02/04/2015,173680,"[Software Box Ltd|YO61 1ET|||No|No][Software Box Ltd|YO61 1ET|||No|No]",,03/04/2015,02/04/2019,"Open ",
"RM5385 SO-9047",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-04-09T12:08:55Z,"RM5385 SO-9047  Provision of Software Licenses","The purpose of this requirement is for software licences with 12 months Support & Maintenance for the Ministry of Defence.",,,"Any region","48000000 ",,spot.buying@ccs.gsi.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"Outcome Letter - Redacted.pdf ",,,26/03/2015,25/03/2016,18/03/2015,NO,,Yes,No,No,Products,976637.01,,24/03/2015,976637.01,"[Software Box Ltd|YO61 1ET|||No|No][Software Box Ltd|YO61 1ET|||No|No]",,26/03/2015,25/04/2016,"Open ",
"RM-5322 SO8822",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-04-08T10:45:46Z,"RM-5322 SO8822  Provision of Licence and Software","The purpose of this requirement is for the renewal of 12 months Support & Maintenance only:

Lot One – N/A
Lot Two – Backup Exec 3600 Appliance
Lot Three – Basic Support/Subscription
Lot Four – VMware
Lot Five - Solaris support
Lot Six – Diode support
Lot Seven - Riverbed renewal requirement",,,"Any region","48000000 ",,spot.buying@ccs.gsi.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"SBL Outcome Letter - Redacted.pdf ",,,18/03/2015,17/03/2016,09/03/2015,NO,,Yes,No,No,Products,203617,,16/03/2015,203617,"[Software Box Ltd|YO61 1ET|||No|No][Software Box Ltd|YO61 1ET|||No|No]",,18/03/2015,17/03/2016,"Open ",
"RM5189 SO8377",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-03-26T14:21:59Z,"RM5189 SO8377 Provision of AEP Encryption Renewal Contract","Home Office Technology, Police Live Services (HOT, PLS) has a requirement to purchase a twelve month support contract for their existing AEP encrypted network within their Hendon Data Centre. The support will be required to cover their existing hardware and software equipment.",,,"Any region","72000000 ",,spot.buying@ccs.gsi.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"RM5189 SO8377 Contract - Redacted.pdf Outcome Letter - Redacted.pdf ",,,04/03/2015,04/03/2016,19/02/2015,NO,,Yes,No,No,Services,55343.34,,04/03/2015,55343.34,"[Software Box Ltd|East Moor House, 
Green Park Business Centre, 
Goose Lane, 
Sutton on the Forest. 
York. 
North Yorkshire. 
Y061 1ET|||No|No][Software Box Ltd|East Moor House, 
Green Park Business Centre, 
Goose Lane, 
Sutton on the Forest. 
York. 
North Yorkshire. 
Y061 1ET|||No|No]",,04/03/2015,04/03/2016,"Open ",
"RM5300 SO8796",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-03-23T14:32:38Z,"RM5300 SO8796  Provision of Dell Carringo Castor Array Contract (RCA98398)","The Ministry of Defence has a requirement to purchase Dell Carringo castor array and their associated software/hardware and services.",,,"Any region","30200000 ",,spot.buying@crowncommercial.gov.uk,"Crown Commercial Service","Concept House",Newport,"NP10 8QQ",Wales,,,"Outcome Letter - Software Box - Redacted.pdf ",,,09/03/2015,31/03/2015,09/03/2015,NO,,No,No,No,Products,128144.16,,18/03/2015,0,"[Software Box Ltd|Software Box Limited
East Moor House
Green Park Business Centre
Sutton on the Forest
York
YO61 1ET|||No|No][Software Box Ltd|Software Box Limited
East Moor House
Green Park Business Centre
Sutton on the Forest
York
YO61 1ET|||No|No]",,18/03/2015,18/03/2015,"Restricted ",
