"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
20180719073041-32541,Contract,"The Police & Crime Commissioner for Lincolnshire",Awarded,2018-07-19T07:30:46Z,"Victims' Support Services: Outreach Services","The Police and Crime Commissioner for Lincolnshire, (""the PCC""), has a wide remit to cut crime and improve community safety in Lincolnshire. In addition, the PCC is committed to ensuring that anyone who is affected by crime in Lincolnshire receives the support they need, regardless of whether they choose to report the crime to the police or not. The PCC wishes to commission a provider to deliver an Outreach Service as part of the Victims Strategy 2017, which will be an integral component of a new model of services for local victim support that has been designed for the PCC. 
The initial Contract Term shall be for the period 1st October 2018 to 31st March 2021 (subject to annual confirmation of the PCC's Government funding) with two options to extend for a period of 12 months each at the sole discretion of the PCC. This procurement process will be run under the EU Open procedure in accordance with the Public Contract Regulations 2015.",,,"East Midlands","85300000 85312400 85320000 85323000 98000000 98133000 98133100 ","Lisa Norton",lisa.norton@lincs.pnn.police.uk,"Force Headquarters, Deepdale Lane, Nettleham",,Lincoln,"LN2 2LT",ENG,"+44 1522947140",http://www.lincs.police.uk/,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=23755&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/32541 ",,01/10/2018,31/03/2021,14/06/2018,NO,,Yes,Yes,No,Services,600000,650000,17/07/2018,645000,"[Victim Support|1 Bridge Street
Derby
DE1 3HZ|NONE||No|No]",,01/10/2018,31/03/2021,"Open ",
10685,Contract,"West Mercia Police Authority",Awarded,2019-03-12T13:46:09Z,"Victim Support Case Management Software via Gcloud 10","Victim Support Case Management Software",,,"West Midlands","72000000 ","Farzad Zeb",farzad.zeb@westmercia.pnn.police.uk,"Hindlip Hall",,Worcester,"WR3 8SP",England,01905331621,,,,,03/12/2018,30/04/2019,26/11/2018,NO,,No,No,No,Products,85850,,27/11/2018,85850,"[Tisski Limited|Hilltop House, 302 Ringinglow Road, Sheffield, South Yorkshire, S11 7PX|NONE||No|No]",,03/12/2018,30/04/2019,"CallOffFromFrameworkAgreement ",
C-1-0172-15,Contract,"Bedfordshire Police",Awarded,2015-11-11T13:08:28Z,"Evaluation of Victim Support Services for the Police and Crime Commissioner for Hertfordshire Constabulary","Evaluation of Victim Support Services for The Police and Crime Commissioner Of Hertfordshire Constabulary.
Currently the management information data we receive from Beacon and Victim Support relates solely to the numbers of victims that have been processed in terms of recording details relating to the crime and personal characteristics. The latter helps Beacon to identify priority group victims who are entitled to an enhanced service.  Those victims who have elected to receive support from Victim Support have been referred onwards. However there is no means yet to capture what the output and outcomes were for each victim. We do not know if their needs were met and how satisfied the victims were. The Contracting Authority needs to have quantitative data regarding the processing of victims from initial contact to step down to inform future commissioning intentions.",,,"East of England","73000000 ",,christopher.wain@bedfordshire.pnn.police.uk,"Bedfordshire Police Hq","Woburn Road",Bedfordshire,MK439AX,England,,,,,"The Quotation information is available on EU Supply.com the ID Number for this is 22140 ",01/12/2015,01/12/2016,25/11/2015,NO,,Yes,No,No,Services,0.01,,10/12/2015,25740,"[The Buzzz Limited|Ridge Villas
HG58JP
Harrogate
United Kingdom|||No|No]",,01/12/2015,01/12/2016,"Other ",
20180409103040-29016,Contract,"BCH Procurement (Representing The Police and Crime Commissioners for Bedfordshire, Cambridgeshire and Hertfordshire )",Awarded,2018-04-09T10:30:45Z,"CONTRACT FOR VICTIMS SUPPORT SERVICES IN HERTFORDSHIRE","The requirements of the Police and Crime Commissioner for Hertfordshire is to commission a service provider via competitive tender from 1st April 2018 until 31st  March 2021 to deliver support to victims of crime in Hertfordshire to cope and recover.",,,"East of England","85312300 85312320 ","Richard Gould",Richard.Gould@cambs.pnn.police.uk,"Royston Police Station, Melbourn Street",,Royston,"SG8 7BZ",ENG,"+44 1707354273",,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=22099&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/29016 ",,01/04/2018,01/04/2021,05/12/2017,NO,,No,Yes,No,Services,0,2500000,03/01/2018,147822200,"[Catch 22|27 Peartree Street, London 
EC1V 3AG
London
United Kingdom|NONE||No|No]",,01/04/2018,31/03/2021,"Open ",
20180423223032-32215,Contract,"Merseyside Police - Procurement Department",Awarded,2018-04-23T22:30:35Z,"Provision of Vulnerable Victim Services  including Victims of Anti-Social Behaviour","The Vulnerable Victims support service is intended to provide support to victims of crime and anti-social behaviour (ASB), responding to referrals received through the Merseyside Police Victim Referral Mechanism (VRM), and other organisations outlined in this ITT. 

The service will receive self-referrals, allowing victims that do not wish to engage with criminal justice services, or do not wish to be referred directly by Merseyside Police, to receive support according to their individual need. 

It is essential that the provider of the Vulnerable Victims support service works in co-operation with other PCC's commissioned victim services in order that victims can be referred to specialist support services that meet their individual need(s). 

The successful service provider will deliver a high quality provision that is capable of meeting the high demand of 'volume crime' victims, whilst retaining the capacity to ensure that all referred or self-referred victims continue to receive a consistent service that meets their need. The provider will work in partnership with Merseyside Police to ensure that the referral mechanism is operating effectively. 

The service will operate pan-Merseyside, and therefore tenderers should demonstrate an ability to deliver a consistent service provision across the entire Merseyside footprint.",,,"North West","85300000 85320000 ","Pauline Totton",pauline.totton@merseyside.pnn.police.uk,"Police Headquarters, Canning Place",,Liverpool,"L1 8JX",ENG,"+44 1517771926",www.merseyside.police.uk,,,,01/04/2018,31/03/2019,25/01/2018,NO,,Yes,Yes,No,Services,187000,565000,01/03/2018,185648,"[Victim Support|Hallam Hose
56-60 Hallam Street
London
W1W 6JL|NONE||No|No]","Diana Fawcet",01/04/2018,31/03/2021,"Open ",
tender_151205/642090,Contract,"The Police and Crime Commissioner for Kent",Awarded,2018-03-19T14:29:51Z,"Essex Victims' Assessment and Support Services","This service is the provision of a victim assessment, referral and non-specialist support.

The Police and Crime Commissioners Police and Crime Plan sets clear objectives to ensure victims are at the heart of what we do. To support this, the PCC for Essex has adopted a set of principles to deliver the objectives set out in the plan;

* We believe Victims should be at the heart of the Criminal Justice System and are placing a special emphasis on their needs within each and every policing priority
* Every Victim should receive the services they are entitled to under the Victims Code and we will ensure that the criminal justice agencies are held to account for delivery against this code
* Everyone who reports a crime should be kept informed and updated about their case
* People who have experienced harm should receive appropriate support and be directly involved in the design of their services
* We will commission services which are driven by the needs of the victim and we will regularly seek feedback to improve and provide even better support, so victims are able to cope and recover from their experience
* Our Restorative Justice Services, which are focused on the needs of the victims, will expand to enable more victims to have access

The primary aim of this service is to ensure that people are supported to cope and recover after being victims of crime and increase levels of victim satisfaction.

Expected additional outcomes for this service are: 

* Contribution to victims having a more positive experience of the criminal justice system
* Feedback is gathered from victims that contribute to improvements within the service and to other partners including but not limited to Essex Police and OPCC.
* Victims are helped to move towards positive outcomes - in line with the 8 categories identified in the Victim's Code
* Victims feel equipped and empowered to move on independently of the service
* Victims are supported to help reduce the risk of repeat victimisation
* Victims report improvements to their presenting problem(s)
* Victims are able to have a 'voice' to express the way a crime has affected them with a Victim Personal Statement/Business Impact Statement.",,,"East of England","85312300 ","Claire Ward, Category Manager, Kent Police and Essex Police Proc",procurementservices@kent.pnn.police.uk,"Procurement Services, North Kent Police Station, Thames Way",,Northfleet,"DA11 8BD",England,"01474 366650",https://www.essex.police.uk,,,,01/04/2018,31/03/2023,16/10/2017,NO,,Yes,Yes,No,Services,2743378,,28/11/2017,2743378,"[Victim Support|1 Bridge Street, Derby, England, DE1 3HZ|NONE||No|No]",,01/04/2018,31/03/2023,"Open ",
20170406150007-32215,Contract,"Merseyside Police - Procurement Department",Awarded,2017-04-06T15:00:10Z,"Support Services for Vulnerable Victims of Crime","The Merseyside PCC and the Merseyside Police recognise that some victims of crime are more vulnerable including:
•	 Victims of the most serious crime
•	 Persistently targeted victims
•	 Younger and older people
•	 Young people at risk of grooming for gang membership
•	 Victims with mental health issues
•	 Victims with learning difficulties
•	 Disabled victims
•	 Victims experiencing social exclusion and/or isolation
Research has shown that such victims are often subject to enhanced feelings of vulnerability and experience difficulty with day-to-day tasks.  Therefore both emotional and practical support is key to helping these victims to cope and recover.
From April 2017 the PCC will grant fund an organisation (or more than one in the case of collaborative applications) to support vulnerable victims who have been a victim of crime and/or ASB in Merseyside.
Commissioned services will be expected to work in partnership with multiple agencies, adopting a co-operative and collaborative approach to service provision and ensuring information is shared appropriately to best meet the needs of victims.",,"L3 4BL","Any region","98133100 ","Pauline Totton",pauline.totton@merseyside.pnn.police.uk,"Police Headquarters, Canning Place",,Liverpool,"L1 8JX",ENG,"+44 1517771926",www.merseyside.police.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=18370&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/32215 ",,01/04/2017,31/03/2018,23/01/2017,NO,,Yes,Yes,No,Services,140000,150000,08/03/2017,149941,"[Victim Support|56-60 Hallam Street
London
W1W 6JL|||No|No]","Diana Fawcett",01/04/2017,31/03/2018,"Open ",
20170113092534-36737,Contract,"Lancashire Constabulary",Awarded,2017-01-13T09:25:36Z,"A MANAGED SERVICE IN RESPECT OF VICTIM REFERRAL AND ASSESSMENT AND THE PROVISION OR CO-ORDINATION OF SPECIALIST SUPPORT SERVICES","Experienced organisations are invited to tender for the provision of a managed 
service (under the Lancashire Victim Services brand), in respect of victim referral 
and assessment and the provision or co-ordination of specialist support services 
to the Police and Crime Commissioner for Lancashire.
The contract will commence on 1st April 2017(or as soon as possible thereafter) 
for a period of 3 years, with an option to extend for up to a further 2 years.
The Police and Crime Commissioner for Lancashire is the sole Contracting 
Authority though anticipates being supported by funding contributions from other 
local public authorities (including Lancashire County Council, Blackpool and 
Blackburn with Darwen Councils) in respect of domestic abuse and rape and 
sexual assault services. 
Police and Crime Commissioners (PCC) have responsibility for the commissioning 
of services to provide information, advice and support for victims of crime. 
The PCC's Police and Crime Plan identifies a clear set of priorities to support 
victims of crime and anti-social behaviour (ASB) and to protect and support 
vulnerable people. This provision of support services for victims of crime and ASB 
complements other initiatives from the PCC to provide resources for services for 
victims of Domestic Abuse and Child Sexual Exploitation as well as initiatives to 
reduce offending and re-offending.
The current service provision is based on an estimate of 41,000 referrals into the 
general victim service in 2016/17 and a further 20,000 Domestic Abuse victims 
referred from the Constabulary or the Multi Agency Safeguarding Hub (MASH).
It is also anticipated that the level of self-referrals will increase as referral routes 
are made more accessible and in line with increased awareness raising.",,PR45SB,"Any region","79512000 85000000 85320000 85323000 98000000 98133100 ","Jacqueline Collett",Jacqueline.collett@lancashire.pnn.police.uk,"Lancashire Headquarters, Saunders Lane, Hutton",,Preston,"PR4 5SB",ENG,"+44 1772412889",,,,,01/04/2017,31/03/2022,31/10/2016,NO,,Yes,Yes,No,Services,0,11110203,08/01/2017,11110203,"[Victim Support|Hallam House
56-60 Hallam Street
London|||No|No]","Diana Fawcett",01/04/2017,31/03/2022,"Open ",
20190927113754-30091,Contract,"Joint Procurement Service for Surrey and Sussex Police",Awarded,2019-09-27T11:37:59Z,"Needs Assessment, Initial Support and Onward Referral Service for Victims of Crime","The SPCC holds the statutory responsibility for commissioning support services for victims of crime as outlined in the Victims Code of Practice. The SPCC has set clear objectives in the Police and Crime Plan as to how that statutory duty will be met - 

Police and Crime Plan Objective:
Protect our vulnerable and help victims cope and recover from crime and abuse.
 
This will be achieved by the following deliverables:

•	Commission high-quality services which support victims;
•	Prioritise access to services for vulnerable victims;
•	Enhance our understanding and meet the needs of victims in Sussex.
 
The requirements for the provision of a Needs Assessment, Initial Support and Onward Referral Service ('NAISARS') will be met through this contract.",,,"South East","85000000 85312300 85312400 ","Daniela Khan",Daniela.Khan@surrey.pnn.police.uk,"Sackville House","Brooks Close","East Sussex","BN7 2FZ",ENG,,,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=25800&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/30091 ",,04/02/2019,03/02/2022,09/11/2018,NO,,No,Yes,No,Services,2249000,2250000,11/01/2019,1250000,"[Victim Support|1 Bridge Street, Derby, England, DE1 3HZ|NONE||No|No]",,01/04/2019,31/03/2022,"Restricted ",
20191226123146-36335,Contract,"Yorkshire and Humber Police Procurement (Y&HPP)",Awarded,2019-12-26T12:31:49Z,"West Yorkshire Victim Referral, Assessment and Local Support Services","West Yorkshire Victim Referral, Assessment and Local Support Service

.A service which puts the victim first and at the heart of delivery. It is a service for all victims of crime, regardless of the type of crime perpetrated against them and regardless of whether or not they choose to report the crime to the police. The specification requires that under 18 year old have access to this service.

The services to victims must assist them to cope with impact of the crime perpetrated against them and with support to recover from the longer-term harms experienced through crime.  Where appropriate victims should continue to receive support as their case progresses through the criminal justice system.

.",,,"Yorkshire and the Humber","85000000 92000000 ","Diane Holland",diane.holland@southyorks.pnn.police.uk,"South Yorkshire Police, Carbrook House, 5 Carbrook",,Sheffield,"S9 2EH",ENG,"+44 7824083799",,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=21528&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/36335 ",,26/03/2018,25/03/2023,30/10/2017,NO,,Yes,Yes,No,Services,6100000,6200000,20/12/2017,6200000,"[Victim Support|1 Bridge Street
Derby|NONE||No|No]",,26/03/2018,25/03/2019,"Open ",
