"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"LCC T356B - AWARD",Contract,"Further Education Colleges",Awarded,2019-02-08T11:00:20Z,"Leeds City College Group - HR/Payroll System - AWARD","Leeds City College Group wishes to procure a Human Resources and Payroll Information System and invites expressions of interest from suitably qualified and experiences system supply businesses able to meet the group's requirements. The group is seeking expressions of interest from suitable suppliers and proposes to use the Competitive Procedure with Negotiation to determine the contract awardee. Essential and desirable characteristics of the system required are identified within the tender documents.",,"LS3 1AA","Yorkshire and the Humber","48000000 48442000 79631000 48450000 ","Bob Kilcoyne",robert.kilcoyne@leedscitycollege.ac.uk,"College House","Park Lane",Leeds,"LS3 1AA","United Kingdom","0113 216 2073",www.leedscitycollege.ac.uk,,,,01/04/2019,31/07/2023,08/02/2019,NO,,Yes,No,No,Services,0,,08/02/2019,0,"[MHR|Ruddington Hall, Ruddington, Nottingham, United Kingdom, NG11 6LL|NONE||No|No]","Julie Mills",01/04/2019,31/07/2023,"CompetitiveProcedureWithNegotiationAcceleratedOJEU ",
MT212452,Contract,"Broadacres Housing Association",Awarded,2018-06-29T17:45:03Z,"Broadacres HR and Payroll Software 2017","The Group is aiming to provide a modern, integrated, flexible administrative and management information system to support its Human Resource and Payroll needs.  The system will need to be flexible enough to deal with the constantly changing HR environment, yet have the ease of use for users to make the most effective use of its functionality.  The system will be key to the Group's 'Mobile Working' agenda, which provides a framework for how staff can best work consistently and fairly, adopting new ways of working where appropriate.  The way staff work needs to suit a range of services both now and in the future.",,,"Yorkshire and the Humber","48450000 72212450 ","Mark Birch",mark.birch@broadacres.org.uk,"Broadacres House","Mount View , Standard Way","Northallerton, North Yorkshire","DL6 2YD",England,"+44 1609767900",www.broadacres.org.uk,,"https://www.mytenders.co.uk/search/show/search_view.aspx?ID=JUN154820 ",,29/06/2018,30/06/2023,01/01/2018,NO,,Yes,No,No,Products,162766,204400,29/06/2018,162766,"[Mhr|Ruddington Hall, Ruddington, Nottingham|NONE||No|No]","Jason Bell",29/06/2018,30/06/2023,"Open ",
BIP314233132,Contract,"Stafford & Rural Homes",Awarded,2018-04-23T10:54:08Z,"GB-Stafford: SARH HR & Payroll Specification Response","High Level Business Requirements - General Requirements
      A fully integrated HR (either on premise or cloud based) system & Payroll System (either as a system managed by SARH staff or a bureau  service)  
      Common functional requirements and System wide functions
      A payroll system or service that provides an accurate monthly payroll that pull s data from the HR system resulting in minimal intervention  from the SARH teams.
      The HR system should provide a set of Restful web based API's to enable integration with other SARH owned systems.
      An HR system which can be integrated to AD for Single Sign On 
      A system that can hold and enable SARH to build additional and customised fields.
      Ability to easily customise and brand communications from the system.
      Ability to create user reports and dashboards to support quality analytics and business intelligence.
      
      High Level Business Requirements - HR System
      To procure and implement a feature rich system to manage all aspects of the HR process from recruitment to employee exit.
      To ensure that the transition from the incumbent system is as minimally disruptive to the organisation and involves no break in continuity of the HR service.
      To align with SARH's Business Transformation Programme, ensuring processes are as streamlined and efficient as possible, processes are digital wherever possible, paper is minimised and self-service operations are maximised.
      To select a supplier who will offer a partnership approach to the supply and ongoing support of the system.
      To select a solution that:
      Reduces the operational costs of internally managing the system.
      Has data backed up both incrementally and differentially at specified periods.
      Has Intelligent workflow that will enable staff to become more proactive by encouraging simple to use self-service
      Integrates effectively with the Payroll System
      
      High Level Business Requirements - Payroll
      SARH is interested in options for both in-house management of the payroll and outsourced management of the payroll (bureau)
      To procure and implement a feature rich system or bureau service to manage SARH's payrolls.
      To ensure that the transition from the incumbent system is as minimally disruptive to the organisation and involves no break in continuity of the payroll service.
      To align with SARH's Business Transformation Programme, ensuring processes are as streamlined and efficient as possible, processes are digital wherever possible, paper is minimised and self-service operations are maximised.
      To select a supplier who will offer a partnership approach to the supply and ongoing support of the system.
      To select a solution that:
      Reduces the operational costs of internally managing the system.
      Has data backed up both incrementally and differentially at specified periods.
      Has Intelligent workflow that will enable staff to become more proactive by encouraging simple to use self-service
      Integrates effectively with the HR System",,,"West Midlands","48000000 ","Jon Drummond",jon.drummond@shawc.co.uk,"The Rurals, 1 Parker Court","Staffordshire Technology Park",Stafford,"ST18 0WP",UK,01785216685,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=314233132 ","The contracting authority considers that this contract may be suitable for economic operators that are small or medium enterprises (SMEs). However, any selection of tenderers will be based solely on the criteria set out for the procurement.",30/04/2018,19/11/2021,19/02/2018,NO,,No,No,No,Services,91930,,19/02/2018,91930,"[MHR|Ruddington Hall
        Loughborough Road
        Nottingham 
        NG11 6LL|NONE||No|No]","Jason Bell",30/04/2018,19/11/2021,"Open ",
MT196313,Contract,"Look Ahead Care and Support",Awarded,2017-04-17T09:45:07Z,"Human Capital Management System","Human Capital Management System",,,London,"48450000 ","Barrie North",barrienorth@lookahead.org.uk,"Kings Buildings, 16 Smith Square",,London,"SW1P 3HQ",England,"+44 2073684893",www.lookahead.org.uk,,"http://www.mytenders.org/search/show/search_view.aspx?ID=APR141553 ",,01/11/2016,04/04/2018,01/09/2016,NO,,No,No,No,Products,315665,,05/04/2017,315665,"[MHR|Ruddington Hall, Ruddington, Nottingham|||No|No]",,01/11/2016,04/04/2018,"Open ",
UCA/2017/DCS,Contract,"University For The Creative Arts",Awarded,2017-03-13T12:34:41Z,"Integrated HR and Payroll System","A cloud based integrated HR and Payroll administration system.  Framework RM1557V11 Lot 3",,,"South East","48000000 ",,Procurement@uca.ac.uk,"Falkner Road",,Farnham,"Gu9 7DS",England,,,,,,20/03/2017,20/03/2019,07/02/2017,NO,,No,No,No,Services,361671,,13/03/2017,361671,"[MHR|Ruddington Hall
Loughborough Rd
Ruddington
Nottingham NG11 6LL|||No|No]",,20/03/2017,20/03/2019,"NotApplicable ",
MT190252,Contract,"County Durham Housing Group",Awarded,2016-12-16T17:45:07Z,"16-17/C/004 Provision of a HR System","The contract is for the provision of a HR System to serve the group as a whole, bringing the different landlords together under a Group structure, means that we have a number of duplicated core systems. The aim of the new system is to gain efficiencies by reducing the number of systems supported.
The contract duration is 3 years with an option to extend for a further 2 years.",,,"North East","48450000 48000000 72263000 72260000 72268000 72267000 72267100 ","Samantha Taylor",procurement@cdhg.co.uk,"Spectrum 6","Spectrum Business Park",Durham,"SR7 7TT",England,"+44 1913497777",,,"http://www.mytenders.org/search/show/search_view.aspx?ID=DEC136232 ",,18/10/2016,18/10/2019,19/09/2016,NO,,Yes,No,No,Services,112760,137996,13/12/2016,137996,"[Mhr|Ruddington Hall, Ruddington, Nottingham|||No|No]","James Collins",18/10/2016,18/10/2019,"Open ",
227020,Contract,"University Of The West Of England",Awarded,2016-08-18T14:18:36Z,"UWE/015/2015E Consultancy for iTrent Implementation.","UWE/015/2015E Consultancy for iTrent Implementation. M2-M17 of Agreement Schedule 7.1",,,"South West","79631000 ","Helen Baker",Helen.Baker@uwe.ac.uk,"Coldharbour Lane",Frenchay,Bristol,"BS16 1QY",England,,,,,,17/06/2016,17/06/2016,17/06/2016,NO,,No,No,No,Services,150000,,17/06/2016,150000,"[MHR|Ruddington Hall
Ruddington
Nottingham|||No|No]",,17/06/2016,17/06/2016,"NotApplicable ",
227154,Contract,"University Of The West Of England",Awarded,2016-08-15T15:38:36Z,"Software Licences for HR/Payroll System","Software Licences",,,"South West","48000000 ","Helen Baker",Helen.Baker@uwe.ac.uk,"Coldharbour Lane",Frenchay,Bristol,"BS16 1QY",England,,,,,,21/06/2016,21/06/2016,21/06/2016,NO,,No,No,No,Services,151092,,21/06/2016,151092,"[MHR|Ruddington Hall
Ruddington
Nottingham|||No|No]",,21/06/2016,21/06/2016,"NotApplicable ",
"
            MT181631",Contract,"Science Museum Group",Awarded,2016-08-11T16:45:10Z,"HR System & Payroll Service","The Group employ approximately 1100 staff on three payrolls (two of which will be paid via this solution, although HR records will be kept on this solution for all three payrolls), across six sites around the UK.  We have an agile, fluid organisation structure with a high number of part time and rostered employees, as well as frequent secondments to project teams and matrix working.
The requirement is for a HR and payroll database solution with a payroll bureau service.  The payroll bureau service would tend towards the fully managed end of the scale.  SMG would engage with one key supplier who would manage the provision of all areas of the solution.  The system should either be a fully integrated HR and Payroll system or separate HR and Payroll systems with an established, reliable interface which could be adapted to SMG's data needs.",,,"Any region","79631000 79211110 ","Anthony Latham",feedback@sciencemuseum.org.uk,"Science Museum","Exhibition Road",London,"SW7 2DD","
              England
            ","+44 2079424000",http://www.sciencemuseum.org.uk,,"http://www.mytenders.org/search/show/search_view.aspx?ID=AUG129434 ",,24/09/2015,23/09/2019,15/05/2015,NO,,Yes,No,No,Services,305013,,23/09/2015,305013,"[Mhr|Ruddington Hall,Ruddington, Nottingham|||No|No]",,24/09/2015,23/09/2019,"Restricted ",
138cbd34-32e9-4487-8bb5-97077cd3c5d0,Contract,"City of Wolverhampton College",Awarded,2020-09-21T10:11:40Z,"CA7533 - Further Competition: HR and Payroll System via CPC Corporate Software Framework","The City of Wolverhampton College has a requirement to appoint a supplier for the supply, implementation and maintenance of Human Resource and Payroll Management software. Although these are separate lots on the CPC Framework, the College is looking to appoint a single provider to supply an integrated solution.\
\
Includes Lots: \
Lot 2: Human Resource Management System Software\
Lot 3: Payroll System Software\
\
To access this competition: \
\
Registered:\
Login to https://suppliers.multiquote.com and view the opportunity CA7533.\
\
Not registered:\
Visit https://suppliers.multiquote.com then register and quote CA7533 as the reason for registration. \
\
 Any queries please contact MultiQuote on 0151 482 9230.",,"WV14 6BT","Any region","48000000 ","Daniel Harris",support@multiquote.com,"Wellington Road Campus",,Wolverhampton,"WV14 6BT",England,"0151 482 9230",https://suppliers.multiquote.com,,,,01/08/2020,31/07/2025,01/08/2020,NO,,Yes,No,No,Works,0,0,21/09/2020,60557,"[MHR|Ruddington Hall,  , Ruddington, NG11 6LL|NONE||No|No][MHR|Ruddington Hall,  , Ruddington, NG11 6LL|NONE||No|No]","Bid Team",01/08/2020,31/07/2025,"Open ",,00:00
