"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0086000D58000000L5A4EAK1,Contract,"Home Office",Awarded,2019-11-19T11:22:13Z,"6 x Director post","Permanent recruitment services for SCS posts to the ELT DBS structure from Gatenby Sanderson.",,"LS1 2HL","Any region","79600000 ","Fatema Ahmed",fatema.ahmed@dbs.gov.uk,"10 Shannon Court",,Liverpool,"L3 1QY",GB,01516761761,,,,,18/11/2019,17/11/2020,17/11/2019,NO,,No,No,No,Services,119700,119700,18/11/2019,119700,"[GATENBY SANDERSON LTD|14 KING STREET |  |  | LEEDS LS1 2HL|NONE||Yes|No]",,18/11/2019,17/11/2020,"SingleTenderActionNonOJEU ",
"GLA 81275",Contract,"TRANSPORT FOR LONDON",Awarded,2019-02-04T11:47:47Z,"SSJ Gatenby Temporary Recruitment","A direct award requirement to fulfil an Assistant Director role for the Environment function within the GLA where the Master Vendor has been unable to deliver.",,,London,"79000000 ",,CommercialCoE@TfL.gov.uk,"City Hall, The Queen's Walk,",,London,"SE1 2AA",England,,,"GLA 81275 - ESPO Call off Terms and Conditions Signed_Redacted.pdf ",,,10/01/2019,31/10/2019,09/01/2019,NO,,No,No,No,Services,165000,165000,09/01/2019,165000,"[Gatenby Sanderson Ltd,|14 King Street, Leeds, West Yorkshire, LS1 2HL|NONE||No|No]",,10/01/2019,31/10/2019,"Other Direct award from an ESPO framework agreement.",
tender_248016/901512,Contract,"Defra Network eTendering Portal",Awarded,2020-11-10T12:42:22Z,"Transformation Design Lead","The Transformational Design Lead will utilise transition management principles, processes, and tools to focus on driving operational and financial results at the Science Facility Weybridge. Whilst having a strong understanding of Facilities Management and Service Delivery you will require leadership in behavioural changes, designing change strategy, assessing stakeholder impacts and organisational readiness, recommending and/or implementing appropriate communication, training, and behavioural change solutions. A key requirement will be the management of the Transformational Business Partner as part of the extended enterprise and close liaison with a number of key This is an exciting opportunity to work in a fast-growing capital programme team with the opportunity to develop deep specialisms on key aspects of the work and take on highly complex responsibilities, providing advice and guidance as a lead expert in the transformation and change management for facilities management leading forwards, developing appropriate solutions to problems within policy/best practice guidelines.",,,"Any region","72224000 ",,network.procurement@defra.gov.uk,"Nobel House",,London,"SP1J 3JR",England,,,"RM6160-Order Form-GatenbySanderson (1)_Redacted.pdf ",,"
Please note that Defra procurement uses an E-tendering system for Procurement activities.  This is currently provided by Bravo Solutions.   To access appropriate tendering and contractual documents, please access the E-Tendering portal at https://defra.bravosolution.co.uk"", ensuring that your registration includes ""Defra"".  If you have any problems with this system, please contact Bravo on their telephone helpline number 0800 368 4850 or by emailing them at help@bravosolution.co.uk.",21/09/2020,20/09/2021,21/08/2020,NO,,Yes,Yes,No,Services,243525,,20/10/2020,243535,"[Gatenby Sanderson|12 Appold Street, London,  EC2A  2AW|NONE_OTHER||No|No]",,21/09/2020,20/09/2021,"CallOffFromFrameworkAgreement ",,00:00
tender_255820/900808,Contract,"Ministry of Justice.",Awarded,2020-11-06T09:06:31Z,"Recruitment for NED&apos;s Appointment","To find a recruitment agency for Non Executive Director&apos;s Appointment",,"SW1H 9AJ","Any region","79600000 ",,MoJProcurementPersonnel@justice.gov.uk,"102 Petty France, Westminster",,London,"SW1H 9AJ",England,,,,,,26/10/2020,25/10/2021,14/10/2020,NO,,Yes,Yes,No,Services,48000,,14/10/2020,48000,"[Gatenby Sanderson|12 Appold St, Hackney, London EC2A 2AW|NONE_OTHER||No|No]",,26/10/2020,25/10/2021,"CallOffFromFrameworkAgreement ",,12:00
"SCC - 012051",Contract,"EAST SUSSEX COUNTY COUNCIL",Awarded,2020-07-07T15:41:32Z,"Assistant Director - Vulnerable Learners","Assistant Director - Vulnerable Learners - Childrens",,,"South East","79633000 79620000 ",,myhelpdeskfinance@surreycc.gov.uk,"Surrey County Council, County Hall",Kingston-upon-Thames,"Penryhn Road","kt1 2dn",UK,,,,,,04/05/2020,04/11/2020,03/05/2020,NO,,No,No,No,Services,114075,114075,04/05/2020,114075,"[Gatenby Sanderson Ltd|Gatenby Sanderson Ltd, 12 Appold Street, Shoredtich, London, EC2A 2AW|NONE||No|No]",,04/05/2020,04/11/2020,"Other business case",
"PROC 61N-2019",Contract,"COMPETITION AND MARKETS AUTHORITY",Awarded,2020-06-19T15:39:01Z,"Permanent Recruitment Lots 6 & 7","The CMA is seeking an agreement with a number of 'multi-disciplined' recruitment agencies to support the recruitment of permanent vacancies. 
The requirement on this Contract covers (Lots 6 & 7), Lot-6 - Executive Search - Digital,Data and Technology (DDaT) and Lot 7 -Executive Search Senior and Executive.",,"E14 4QZ",,"79600000 ","Heins Chuungwe",heins.chuungwe@cma.gov.uk,"The Cabot","25 Cabot Square",London,"E14 4QZ",England,07435719124,,,,,19/02/2020,18/02/2022,07/02/2020,NO,,Yes,No,No,Services,200000,,10/02/2020,200000,"[Gatenby Sanderson|14 King Street
Leeds
LSl 2HL
England|NONE_OTHER||Yes|No]","Jemima Dalgliesh",19/02/2020,18/02/2022,"CallOffFromFrameworkAgreement ",
tender_237548/862255,Contract,"NHS Digital",Awarded,2020-06-12T15:45:38Z,"Executive Recruitment for 4 Executive Senior Managers","Executive search to fill four Executive Senior Management roles. The roles are of critical importance to NHS Digital and our delivery as an organisation. Approach that we&apos;re taking is to engage an executive search agency, GatenbySanderson, who are available on the ESPO framework.

Minimal risk, using an exisiting compliant route to market (ESPO framework) to direct award to a recruitment agency. Any risks to delivery of the contract are covered and the CEO (and Office Team) are supportive of the approach.",,"LS1 6AE","Any region","79600000 ",,adeleke.adesokan1@nhs.net,"1 Trevelyan Square, Boar Lane",,Leeds,"LS1 6AE",England,,,"Strategic HR Services ESPO Terms 27.03.2020 - GS-4ESM(REDACTED).docx ",,,14/04/2020,13/04/2021,10/04/2020,NO,,Yes,Yes,No,Services,75000,,10/04/2020,75000,"[Gatenby Sanderson|14 King Street, Leeds, LS1 2HL|NONE_OTHER||Yes|Yes]",,14/04/2020,13/04/2021,"CallOffFromFrameworkAgreement ",
CSC/2020/003,Contract,"FOREIGN & COMMONWEALTH OFFICE",Awarded,2020-06-03T15:48:47Z,"Executive Search for Chief Executive of Wilton Park","Executive Search for Chief Executive of Wilton Park",,,London,"79600000 ","Helen Cheney",helen.cheney@fco.gov.uk,"King Charles Street",,LONDON,SW1A2AH,England,"01908 716648",,,,,03/06/2020,31/03/2021,23/03/2020,NO,,Yes,No,No,NotApplicable,31500,,02/06/2020,31500,"[Gatenby Sanderson|12 Appold Street
London
EC2A 2AW|NONE_OTHER||No|No]",,03/06/2020,31/03/2021,"CallOffFromFrameworkAgreement ",
"SCC -011887",Contract,"EAST SUSSEX COUNTY COUNCIL",Awarded,2020-05-15T16:44:20Z,"Assistant Director - Vulnerable Learners","Assistant Director - Vulnerable Learners",,,"South East","79633000 79620000 ",,myhelpdeskfinance@surreycc.gov.uk,"County Hall, Penrhyn Road",Surrey,"Kingston upon Thames","KT1 2DN",UK,,,,,,23/03/2020,25/09/2020,22/03/2020,NO,,No,No,No,Services,98865,98865,23/03/2020,98865,"[Gatenby Sanderson Ltd|12 Appold Street, Shoredtich, London, EC2A 2AW|NONE||No|No]",,23/03/2020,25/09/2020,"Other Business Case",
SUN001-DN450508-55216842,Contract,"Sunderland City Council",Awarded,2019-12-24T10:21:38Z,"Executive Resourcing","Executive Search",,,"North East","79600000 ","Julie Rogerson",julie.rogerson@sunderland.gov.uk,"Civic Centre","Burdon Road",Sunderland,"SR2 7DN","United Kingdom","+44 1915611772",http://www.sunderland.gov.uk/,,,,19/12/2019,18/01/2020,09/12/2019,NO,,No,No,No,Services,0,,16/12/2019,17500,"[Gatenby Sanderson|14 King Street, Leeds, LS1 2HL|NONE||No|No]",,19/12/2019,18/01/2020,"Open ",
