"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
HCA001-DN362980-51829270,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-10-23T14:17:40Z,"Homes England - Property Panel Monitoring Surveyor - Stickney, Lincolnshire","Homes England required to appoint a Monitoring Surveyor (MS) Firm from it's national Property Panel.  The appointed MS is GVA Grimley Ltd and their work will include providing initial due diligence and ongoing monitoring of the residential development works.  All work will be instructed under the standard terms of the HCA's Property Panel dated June 2018

https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=6499f17e-5caf-e811-80ed-005056b64545&returnPage=ContractsRegisterSettings",,,"East of England","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,"https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=6499f17e-5caf-e811-80ed-005056b64545&returnPage=ContractsRegisterSettings ",,28/10/2018,30/09/2020,16/10/2018,NO,,Yes,No,No,Services,33050,,17/10/2018,33050,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]","Mr Public Sector",28/10/2018,30/09/2020,"NotApplicable ",
b4dcd08b-22bc-41f1-b14c-497d04d9d0c4,Contract,"Stockton Riverside College",Awarded,2017-07-19T11:41:47Z,"CA4027 - Stockton Riverside College (NETA): Bespoke Building Management Services","Stockton Riverside College wishes to engage suitably qualified and experienced property management professionals to undertake a variety of building management activities.

To access this competition: 

Registered:
Login to https://suppliers.multiquote.com and view the opportunity CA4027.

Not registered:
Visit https://suppliers.multiquote.com then register and quote CA4027 as the reason for registration. 

 Any queries please contact MultiQuote on 0151 482 9230.",,"TS17 6FB","Any region","71315300 71315400 71251000 71315210 71315200 71315100 71315000 ","Pippa Dooley",support@multiquote.com,"Harvard Avenue",,"Stockton on Tees","TS17 6FB",England,"0151 482 9230",https://suppliers.multiquote.com,,,,01/06/2017,31/07/2018,26/05/2017,NO,,Yes,No,No,Works,30000,30000,19/07/2017,0,"[GVA Grimley Ltd|3 Brindley place, , Birmingham, B1 2JB|||No|No][GVA Grimley Ltd|3 Brindley place, , Birmingham, B1 2JB|||No|No][Hall & Partners (Special Projects) Limited|Suites 1 and 2, Cheviot House, Beaminster Way East, Newcastle upon Tyne, NE3 2ER|||No|No][GVA Grimley Ltd|3 Brindley place, , Birmingham, B1 2JB|||No|No][Hall & Partners (Special Projects) Limited|Suites 1 and 2, Cheviot House, Beaminster Way East, Newcastle upon Tyne, NE3 2ER|||No|No][Artis Consulting Ltd|25B Broad Chare, , Newcastle upon Tyne, NE1 3DQ|||No|No]","Public Sector",01/06/2017,30/06/2018,"Open ",
HCA001-DN395589-61027235,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2019-03-18T14:55:44Z,"Homes England - Multidisciplinary Panel Monitoring Surveryor - Knoll Brent","Homes England required to appoint a Monitoring Surveyor (MS) Firm from it's national Property Panel.  The appointed MS is GVA Grimley and their work will include providing initial due diligence and ongoing monitoring of the residential development works.  All work will be instructed under the standard terms of the HCA's Property Panel dated June 2018.
https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=50dae5f2-9c3a-e911-80f2-005056b64545&returnPage=ContractsRegisterSettings",,,"West Midlands","71000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,"https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=50dae5f2-9c3a-e911-80f2-005056b64545&returnPage=ContractsRegisterSettings ",,28/11/2019,30/09/2021,07/03/2019,NO,,Yes,No,No,Services,25500,,18/03/2019,25500,"[GVA Grimley Ltd|B1 2JB|NONE||Yes|No]",,28/05/2019,30/09/2021,"NotApplicable ",
LGSS001-DN487747-72178781,Contract,LGSS,Awarded,2020-07-16T14:10:53Z,"NBC Marketing Campaign for Northampton Town Centre - Covid19","The development of a place marketing campaign for Northampton Town Centre and a programme of marketing and communications activity in response to the COVID-19 pandemic. This work has the primary aim of driving footfall back to the town centre and communicating with businesses and the public that it is 'safe to do so'.",,"NN1 1ED","Any region","79300000 ","LGSS Procurement",contracts@milton-keynes.gov.uk,"One Angel Square","Angel Street",Northampton,"NN1 1ED",England,"+44 1604366955",https://www.lgss.co.uk/about/,,,"
This is a direct award procurement using the Crown Commercial Service Estates Professional Services Framework RM3816 Lot 1",20/07/2020,31/12/2020,15/07/2020,NO,,Yes,No,No,Services,40000,50000,16/07/2020,50000,"[GVA Grimley Ltd t/a Avison Young GVA|3 Brindley Place
Birmingham
B1 2JB|NONE||No|No]",,17/07/2020,31/12/2020,"DirectAward ",
HCA001-DN419753-71650970,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2019-07-17T13:58:11Z,"Homes England - Property Panel Monitoring Surveyor - Devon","Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel. The appointed MS is Avison Young (GVA) and their work will include providing initial due diligence and ongoing monitoring of the residential development works. All work will be instructed under the standard terms of the HCA's Property Panel dated November 2014

https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=b59fd959-da9c-e911-80f8-005056b64545&returnPage=ContractsRegisterSettings",,,"South West","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,,,29/07/2019,31/12/2021,16/07/2019,NO,,Yes,No,No,Services,24500,,17/07/2019,24500,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]","Mr Public Sector",29/07/2019,31/12/2021,"Open ",
HCA001-DN349260-23748700,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-07-06T15:52:48Z,"Homes England - Property Panel - Birmingham","Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel. The appointed MS is GVA and their work will include providing initial due diligence and ongoing monitoring of the residential development works. All work will be instructed under the standard terms of the HCA's Property Panel dated November 2014

Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel.   
https://www.gov.uk/government/publications/homes-england-contracts-and-tenders

https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=07edde0b-5275-e811-80ed-005056b64545&returnPage=ContractsRegisterSettings",,,"West Midlands","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,,"
https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=07edde0b-5275-e811-80ed-005056b64545&returnPage=ContractsRegisterSettings",08/08/2018,30/03/2020,05/07/2018,NO,,Yes,No,No,Services,25500,,06/07/2018,25500,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]","Mr Public Sector",08/08/2018,30/03/2020,"Open ",
HCA001-DN308274-97491731,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-05-22T16:12:14Z,"HCA - Property Panel Monitoring Surveyor - Woore, Shropshire","Description:  Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel.   https://www.gov.uk/government/publications/homes-england-contracts-and-tenders

Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel. The appointed MS is GVA and their work will include providing initial due diligence and ongoing monitoring of the residential development works. All work will be instructed under the standard terms of the HCA's Property Panel dated November 2014

MS Tender, which includes details of the Initial Report and on-going Monitoring requirements for the development of 20 new build units in Shropshire.",,,"North West","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom","+44 1212349911",,,,"
https://procontract.due-north.com/Procurer/ContractsRegisterSettings?contractId=b5d8e0c7-32c6-e711-80e6-005056b64545&returnPage=ProjectDashboard",21/11/2017,30/04/2019,16/11/2017,NO,,Yes,No,No,Services,18700,,20/11/2017,18700,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]","Mr Public Sector",21/11/2017,30/04/2019,"Open ",
HCA001-DN305260-51728292,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-05-03T11:51:38Z,"HCA - Property Panel Monitoring Surveyor - Lincolnshire","Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel. The appointed MS is GVA and their work will include providing initial due diligence and ongoing monitoring of the residential development works. All work will be instructed under the standard terms of the HCA's Property Panel dated November 2014
  
Scope of Services' for the MS Tender, which includes details of the Initial Report and on-going Monitoring requirements. 12 x New Homes in Lincolnshire, 13 months construction period",,,"East Midlands","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,,"
https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=a9abccd2-63b9-e711-80e6-005056b64545&returnPage=ContractsRegisterSettings",28/12/2017,28/02/2019,10/12/2017,NO,,Yes,No,No,Services,12800,,11/12/2017,12800,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]","Mr Public Sector",28/12/2017,28/02/2019,"Open ",
HCA001-DN295213-33406391,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-04-23T11:04:17Z,"HCA - Property Panel Monitoring Surveyor, Nottingham","Homes England required to appoint a Monitoring Surveying (MS) Firm from its national Property Panel. The appointed MS is GVA and their work will include providing initial due diligence and ongoing monitoring of the residential development works. All work will be instructed under the standard terms of the HCA's Property Panel dated November 2014",,,"East Midlands","70000000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW","United Kingdom",,,,,"
https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=94073180-1288-e711-80e4-005056b64545&returnPage=ContractsRegisterSettings",28/12/2017,28/02/2019,02/01/2017,NO,,Yes,No,No,Services,14900,,26/09/2017,14900,"[GVA Grimley Ltd|B1 2JB|NONE||Yes|No]","Mr Public Sector",28/12/2017,28/02/2019,"NotApplicable ",
HCA001-DN283348-58384829,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2018-04-10T11:48:31Z,"HCA - Property Panel Monitoring Surveyor - Southfield Housing Development Ltd - Southfield, Falcon Way, Bourne, Lincs","Homes England  - Southfield Housing Development Ltd - Southfield, Falcon Way, Bourne, Lincs",,,"East Midlands","71244000 ",,etendering@homesengland.gov.uk,"5 St Philips Place","Colmore Row",Birmingham,"B3 2PW",England,,,,,,18/07/2017,18/07/2018,20/06/2017,NO,,Yes,No,No,Services,14900,,28/06/2017,14900,"[GVA Grimley Ltd|B1 2JB|NONE||No|No]",,18/07/2017,18/07/2018,"Open ",
